Municipio,Provincia,Comarca,cluster,CoordenadaX,CoordenadaY,Población,area_servicio,helipuerto_municipio,distancia_helipuerto
TERRADILLOS,SALAMANCA,,SALAMANCA,285783.46,4523878.23,3220,SALAMANCA,LINARES DE RIOFRÍO,42767.211238896976
VALDECARROS,SALAMANCA,,SALAMANCA,295500.56,4516070.14,310,ÁVILA,MUÑANA,39854.68222651126
VALVERDÓN,SALAMANCA,,SALAMANCA,267227.36,4547627.31,264,SALAMANCA,LINARES DE RIOFRÍO,52945.320408866886
VILLAR DE LA YEGUA,SALAMANCA,,SALAMANCA,187154.8,4514820.19,155,SALAMANCA,LINARES DE RIOFRÍO,68069.35340282897
VILLAR DE PERALONSO,SALAMANCA,,SALAMANCA,229159.17,4547327.89,204,SALAMANCA,LINARES DE RIOFRÍO,55865.89362541053
VILLARES DE YELTES,SALAMANCA,,SALAMANCA,212345.43,4529630.65,96,SALAMANCA,LINARES DE RIOFRÍO,52140.47930421179
VILLARMUERTO,SALAMANCA,,SALAMANCA,217267.14,4550259.75,40,SALAMANCA,LINARES DE RIOFRÍO,64260.35330061934
VILLASECO DE LOS GAMITOS,SALAMANCA,,SALAMANCA,238343.17,4547492.01,137,SALAMANCA,LINARES DE RIOFRÍO,52805.001742464665
VITIGUDINO,SALAMANCA,,SALAMANCA,211056.18,4545353.64,2361,SALAMANCA,LINARES DE RIOFRÍO,64089.17632969304
YECLA DE YELTES,SALAMANCA,,SALAMANCA,206436.24,4540128.53,222,SALAMANCA,LINARES DE RIOFRÍO,63505.708422840544
ADRADOS,SEGOVIA,,SEGOVIA,406698.11,4580276.28,123,SEGOVIA,TURÉGANO,25280.208825935548
ALCONADA DE MADERUELO,SEGOVIA,,SEGOVIA,459363.11,4588860.28,26,SEGOVIA,TURÉGANO,54445.66454257775
ALDEALENGUA DE PEDRAZA,SEGOVIA,,SEGOVIA,432275.11,4546178.69,79,SEGOVIA,TURÉGANO,19726.421109263374
ALDEHORNO,SEGOVIA,,SEGOVIA,434963.56,4595973.0,59,SEGOVIA,TURÉGANO,43928.473712272236
CANTALEJO,SEGOVIA,,SEGOVIA,422337.13,4567863.03,3558,SEGOVIA,TURÉGANO,13181.310227803757
CASTILLEJO DE MESLEÓN,SEGOVIA,,SEGOVIA,449673.52,4570118.82,110,SEGOVIA,TURÉGANO,36741.33882297984
CASTROSERNA DE ABAJO,SEGOVIA,,SEGOVIA,438421.27,4562098.9,32,SEGOVIA,TURÉGANO,23559.78072769997
CILLERUELO DE SAN MAMÉS,SEGOVIA,,SEGOVIA,452666.93,4586785.55,35,SEGOVIA,TURÉGANO,47878.27068372438
CORRAL DE AYLLÓN,SEGOVIA,,SEGOVIA,461600.13,4582300.33,77,SEGOVIA,TURÉGANO,52773.829830433926
ENCINILLAS,SEGOVIA,,SEGOVIA,402643.01,4541380.8,352,SEGOVIA,TURÉGANO,19921.051926725868
FUENTE EL OLMO DE FUENTIDUEÑA,SEGOVIA,,SEGOVIA,416346.18,4581558.32,395,SEGOVIA,TURÉGANO,24988.281256785373
FUENTEPELAYO,SEGOVIA,,SEGOVIA,401359.09,4563935.0,772,SEGOVIA,TURÉGANO,15951.813356759754
FUENTIDUEÑA,SEGOVIA,,SEGOVIA,418108.24,4588234.41,133,SEGOVIA,TURÉGANO,31756.549811950677
HONTALBILLA,SEGOVIA,,SEGOVIA,406170.1,4577761.22,299,SEGOVIA,TURÉGANO,23147.988601435474
LA MATILLA,SEGOVIA,,SEGOVIA,433342.2,4560278.89,71,SEGOVIA,TURÉGANO,18205.045073706806
MARTÍN MIGUEL,SEGOVIA,,SEGOVIA,392872.93,4534040.88,263,SEGOVIA,TURÉGANO,31951.48336913499
MATA DE CUÉLLAR,SEGOVIA,,SEGOVIA,376933.87,4584060.17,207,VALLADOLID,FUENSALDAÑA,42102.92423631633
CONDADO DE TREVIÑO,BURGOS,,BURGOS,520672.32,4731455.11,1489,BURGOS,CARDEÑAJIMENO,84564.13951944228
CUEVAS DE SAN CLEMENTE,BURGOS,,BURGOS,452992.29,4664342.58,45,BURGOS,CARDEÑAJIMENO,22689.427417290924
FRESNEDA DE LA SIERRA TIRÓN,BURGOS,,BURGOS,488742.64,4684692.19,97,BURGOS,CARDEÑAJIMENO,39849.20523995054
FRESNILLO DE LAS DUEÑAS,BURGOS,,BURGOS,446331.76,4610832.22,693,SEGOVIA,TURÉGANO,62389.849616271415
HACINAS,BURGOS,,BURGOS,476180.22,4648260.09,149,BURGOS,CARDEÑAJIMENO,47085.43160296759
HUERTA DE ARRIBA,BURGOS,,BURGOS,493192.22,4662742.3,128,BURGOS,CARDEÑAJIMENO,50303.74029499819
LA PUEBLA DE ARGANZÓN,BURGOS,,BURGOS,513797.4,4734937.22,557,BURGOS,CARDEÑAJIMENO,80846.26473551974
LA REVILLA Y AHEDO,BURGOS,,BURGOS,472642.25,4651342.19,101,BURGOS,CARDEÑAJIMENO,42539.03609914072
MAHAMUD,BURGOS,,BURGOS,422142.34,4663568.13,105,BURGOS,CARDEÑAJIMENO,35381.24712667037
MAMBRILLAS DE LARA,BURGOS,,BURGOS,461992.31,4660492.43,56,BURGOS,CARDEÑAJIMENO,29247.93172282162
MERINDAD DE MONTIJA,BURGOS,,BURGOS,461723.76,4768392.62,736,BURGOS,CARDEÑAJIMENO,82718.39649116609
MIRAVECHE,BURGOS,,BURGOS,483543.08,4724542.54,95,BURGOS,CARDEÑAJIMENO,51300.21708467301
RABANERA DEL PINAR,BURGOS,,BURGOS,483692.13,4637891.76,99,SORIA,TARDELCUENDE,56528.753192662494
MUÑOGRANDE,ÁVILA,,ÁVILA,337965.62,4520727.15,74,ÁVILA,MUÑANA,26792.234802877658
MUÑOMER DEL PECO,ÁVILA,,ÁVILA,341510.67,4524870.14,111,ÁVILA,MUÑANA,31908.19299001577
MUÑOSANCHO,ÁVILA,,ÁVILA,328642.68,4532089.21,88,ÁVILA,MUÑANA,36797.53592062532
NARRILLOS DEL ÁLAMO,ÁVILA,,ÁVILA,291185.65,4493622.11,59,ÁVILA,MUÑANA,38367.6160358706
NAVALACRUZ,ÁVILA,,ÁVILA,336125.32,4478385.01,204,ÁVILA,MUÑANA,18162.13480525078
NAVALOSA,ÁVILA,,ÁVILA,336120.29,4474148.0,324,ÁVILA,MUÑANA,22160.872500758906
NAVALPERAL DE PINARES,ÁVILA,,ÁVILA,380764.6,4494696.94,826,ÁVILA,MUÑANA,51251.70228010968
NAVAQUESERA,ÁVILA,,ÁVILA,338078.3,4476682.02,43,ÁVILA,MUÑANA,20494.156487882345
ORBITA,ÁVILA,,ÁVILA,361457.95,4539884.09,69,ÁVILA,MUÑANA,54843.563297364315
PASCUALCOBO,ÁVILA,,ÁVILA,307476.62,4502990.99,39,ÁVILA,MUÑANA,23342.55312398593
SANTA CRUZ DE PINARES,ÁVILA,,ÁVILA,366254.41,4489138.97,170,ÁVILA,MUÑANA,37251.30589026378
VILLAFRANCA DE LA SIERRA,ÁVILA,,ÁVILA,311030.62,4485346.75,134,ÁVILA,MUÑANA,20996.062685953657
BAHABÓN DE ESGUEVA,BURGOS,,BURGOS,439541.93,4634642.51,84,BURGOS,CARDEÑAJIMENO,52867.61383181259
BARBADILLO DE HERREROS,BURGOS,,BURGOS,485367.37,4666392.3,104,BURGOS,CARDEÑAJIMENO,41687.72087349131
BELORADO,BURGOS,,BURGOS,484392.71,4696492.28,1834,BURGOS,CARDEÑAJIMENO,36786.4880997806
CARAZO,BURGOS,,BURGOS,470445.21,4646236.07,39,BURGOS,CARDEÑAJIMENO,45793.91017400465
CARCEDO DE BURGOS,BURGOS,,BURGOS,448642.39,4681742.66,484,BURGOS,CARDEÑAJIMENO,4934.121046519044
CASTIL DE PEONES,BURGOS,,BURGOS,468292.7,4703467.54,35,BURGOS,CARDEÑAJIMENO,25625.558590692017
CASTRILLO DE LA REINA,BURGOS,,BURGOS,480407.19,4648347.07,158,BURGOS,CARDEÑAJIMENO,49583.24286887664
CASTRILLO DE RIOPISUERGA,BURGOS,,BURGOS,397042.0,4707802.77,58,PALENCIA,OSORNO LA MAYOR,14741.042251350163
CASTRILLO MOTA DE JUDÍOS,BURGOS,,BURGOS,403342.0,4684593.14,52,PALENCIA,OSORNO LA MAYOR,19235.91475631994
CELADA DEL CAMINO,BURGOS,,BURGOS,422967.2,4679492.94,90,BURGOS,CARDEÑAJIMENO,26947.894855387098
CILLERUELO DE ARRIBA,BURGOS,,BURGOS,445120.04,4639420.42,49,BURGOS,CARDEÑAJIMENO,47401.59710373736
GALBARROS,BURGOS,,BURGOS,464072.72,4708545.6,27,BURGOS,CARDEÑAJIMENO,26600.19495579998
HORNILLOS DEL CAMINO,BURGOS,,BURGOS,423692.21,4687842.91,46,BURGOS,CARDEÑAJIMENO,25277.556173728466
IGLESIARRUBIA,BURGOS,,BURGOS,429862.18,4647280.89,45,BURGOS,CARDEÑAJIMENO,43764.972333592945
JUNTA DE VILLALBA DE LOSA,BURGOS,,BURGOS,492833.7,4753642.51,78,BURGOS,CARDEÑAJIMENO,80075.43602274309
LA VID Y BARRIOS,BURGOS,,BURGOS,459354.0,4608665.78,245,SEGOVIA,TURÉGANO,68075.63344523955
LERMA,BURGOS,,BURGOS,437142.19,4653092.84,2556,BURGOS,CARDEÑAJIMENO,35588.109398979526
LOS AUSINES,BURGOS,,BURGOS,451192.36,4674992.62,165,BURGOS,CARDEÑAJIMENO,11889.849053112746
MONTORIO,BURGOS,,BURGOS,436292.45,4714992.72,149,BURGOS,CARDEÑAJIMENO,31021.469734770202
RÁBANOS,BURGOS,,BURGOS,477792.62,4685242.33,79,BURGOS,CARDEÑAJIMENO,28885.37692567817
ROA,BURGOS,,BURGOS,422793.3,4616572.93,2244,SEGOVIA,TURÉGANO,60428.88302950878
ROYUELA DE RÍO FRANCO,BURGOS,,BURGOS,420655.31,4649979.09,170,BURGOS,CARDEÑAJIMENO,46327.22302025061
RUBLACEDO DE ABAJO,BURGOS,,BURGOS,458742.7,4711512.63,33,BURGOS,CARDEÑAJIMENO,26708.01983062908
SALAS DE LOS INFANTES,BURGOS,,BURGOS,476642.25,4652292.18,1984,BURGOS,CARDEÑAJIMENO,44146.94741149547
SAN MILLÁN DE LARA,BURGOS,,BURGOS,471492.39,4664892.4,61,BURGOS,CARDEÑAJIMENO,31347.443413524186
SAN VICENTE DEL VALLE,BURGOS,,BURGOS,486667.66,4687192.22,28,BURGOS,CARDEÑAJIMENO,37728.87690135764
SANTA INÉS,BURGOS,,BURGOS,441817.17,4654492.75,155,BURGOS,CARDEÑAJIMENO,32954.41579026435
SARGENTES DE LA LORA,BURGOS,,BURGOS,428492.43,4735543.12,133,BURGOS,CARDEÑAJIMENO,52981.26147725132
SASAMÓN,BURGOS,,BURGOS,414092.16,4696742.94,912,PALENCIA,OSORNO LA MAYOR,26115.558922795426
SORDILLOS,BURGOS,,BURGOS,408942.15,4701742.85,22,PALENCIA,OSORNO LA MAYOR,21686.560083484834
SOTILLO DE LA RIBERA,BURGOS,,BURGOS,431441.62,4625342.62,470,BURGOS,CARDEÑAJIMENO,63773.33028121576
SOTRAGERO,BURGOS,,BURGOS,441292.41,4695492.71,301,BURGOS,CARDEÑAJIMENO,11679.233279800223
SUSINOS DEL PÁRAMO,BURGOS,,BURGOS,423817.29,4702492.86,118,BURGOS,CARDEÑAJIMENO,29693.600852097738
TAMARÓN,BURGOS,,BURGOS,418292.18,4680543.01,55,BURGOS,CARDEÑAJIMENO,31256.18403119785
TOBAR,BURGOS,,BURGOS,422792.29,4703942.87,27,BURGOS,CARDEÑAJIMENO,31341.076051533262
TORRECILLA DEL MONTE,BURGOS,,BURGOS,442592.2,4660592.77,79,BURGOS,CARDEÑAJIMENO,26837.004081442148
TORREGALINDO,BURGOS,,BURGOS,437203.58,4603695.76,123,SEGOVIA,TURÉGANO,51864.06434926761
TORRESANDINO,BURGOS,,BURGOS,424464.71,4631239.74,574,BURGOS,CARDEÑAJIMENO,60592.17757571117
TUBILLA DEL LAGO,BURGOS,,BURGOS,451259.93,4627861.01,171,BURGOS,CARDEÑAJIMENO,58852.28724815774
ÚRBEL DEL CASTILLO,BURGOS,,BURGOS,430717.41,4718892.83,58,BURGOS,CARDEÑAJIMENO,37021.798714173536
VALDEANDE,BURGOS,,BURGOS,456092.01,4631341.9,98,BURGOS,CARDEÑAJIMENO,55785.79664429738
VALDEZATE,BURGOS,,BURGOS,422416.32,4606068.23,121,SEGOVIA,TURÉGANO,49963.17661451218
VALLARTA DE BUREBA,BURGOS,,BURGOS,483292.91,4715092.46,42,BURGOS,CARDEÑAJIMENO,44586.15592049258
VALLE DE LAS NAVAS,BURGOS,,BURGOS,447617.5,4700226.64,543,BURGOS,CARDEÑAJIMENO,13623.569624917722
VALLE DE MANZANEDO,BURGOS,,BURGOS,443553.83,4749639.03,115,BURGOS,CARDEÑAJIMENO,63201.51666743754
MARAÑA,LEÓN,,LEÓN,322791.5,4768544.6,111,LEÓN,RIOSECO DE TAPIA,61392.5255543934
OENCIA,LEÓN,COMARCA DE EL BIERZO,BIERZO,173971.26,4718134.56,277,BIERZO,SANCEDO,30611.428064664236
PALACIOS DEL SIL,LEÓN,COMARCA DE EL BIERZO,BIERZO,219532.87,4752698.18,844,BIERZO,SANCEDO,28484.95099707527
PÁRAMO DEL SIL,LEÓN,COMARCA DE EL BIERZO,BIERZO,214682.79,4746740.09,1169,BIERZO,SANCEDO,20805.86248557099
PRIORO,LEÓN,,LEÓN,339791.7,4750844.23,349,LEÓN,RIOSECO DE TAPIA,70061.65093123345
PUENTE DE DOMINGO FLÓREZ,LEÓN,COMARCA DE EL BIERZO,BIERZO,185793.28,4702446.52,1385,BIERZO,SANCEDO,32160.19125960748
QUINTANA DEL CASTILLO,LEÓN,,LEÓN,250360.17,4727703.12,717,LEÓN,RIOSECO DE TAPIA,22368.37271723187
QUINTANA DEL MARCO,LEÓN,,LEÓN,264640.12,4676593.35,319,LEÓN,RIOSECO DE TAPIA,58421.8178509099
QUINTANA Y CONGOSTO,LEÓN,,LEÓN,249425.95,4682684.47,416,LEÓN,RIOSECO DE TAPIA,56463.38510822896
RIAÑO,LEÓN,,LEÓN,335591.66,4759794.4,474,LEÓN,RIOSECO DE TAPIA,68737.08346411343
RIEGO DE LA VEGA,LEÓN,,LEÓN,254510.08,4697253.68,714,LEÓN,RIOSECO DE TAPIA,41082.49493121073
ROPERUELOS DEL PÁRAMO,LEÓN,,LEÓN,270390.18,4679893.37,499,LEÓN,RIOSECO DE TAPIA,54715.14995790504
SAHAGÚN,LEÓN,,LEÓN,332590.92,4692993.63,2398,PALENCIA,OSORNO LA MAYOR,55483.10435477904
SAN CRISTÓBAL DE LA POLANTERA,LEÓN,,LEÓN,260680.16,4697233.66,625,LEÓN,RIOSECO DE TAPIA,38935.118283094016
SAN MILLÁN DE LOS CABALLEROS,LEÓN,,LEÓN,288840.32,4684593.38,191,LEÓN,RIOSECO DE TAPIA,52876.415998070035
SANTA ELENA DE JAMUZ,LEÓN,,LEÓN,261770.1,4682623.44,1015,LEÓN,RIOSECO DE TAPIA,52899.80891717949
SANTA MARÍA DE ORDÁS,LEÓN,,LEÓN,268820.54,4734294.23,2999,LEÓN,RIOSECO DE TAPIA,2835.9722148850447
SANTA MARINA DEL REY,LEÓN,,LEÓN,264880.33,4710683.84,1745,LEÓN,RIOSECO DE TAPIA,24847.696078812376
URDIALES DEL PÁRAMO,LEÓN,,LEÓN,271840.27,4694843.58,449,LEÓN,RIOSECO DE TAPIA,39751.15147428348
VILLASABARIEGO,LEÓN,,LEÓN,301690.69,4711823.78,1148,LEÓN,RIOSECO DE TAPIA,37702.80231243574
VILLASELÁN,LEÓN,,LEÓN,331891.25,4714093.87,180,PALENCIA,OSORNO LA MAYOR,58884.50692508688
ZOTES DEL PÁRAMO,LEÓN,,LEÓN,274340.21,4683643.4,402,LEÓN,RIOSECO DE TAPIA,51022.298770645444
AGUILAR DE CAMPOO,PALENCIA,,PALENCIA,396959.22,4738558.62,6823,PALENCIA,OSORNO LA MAYOR,43324.767966280124
ALBA DE CERRATO,PALENCIA,,PALENCIA,386543.96,4629860.16,82,VALLADOLID,FUENSALDAÑA,35210.52614673643
AMUSCO,PALENCIA,,PALENCIA,378565.75,4670043.51,410,PALENCIA,OSORNO LA MAYOR,27775.55126194635
AUTILLA DEL PINO,PALENCIA,,PALENCIA,364655.86,4650088.48,219,VALLADOLID,FUENSALDAÑA,33363.43549721521
BALTANÁS,PALENCIA,,PALENCIA,396700.03,4643791.21,1228,VALLADOLID,FUENSALDAÑA,50244.75693533218
BÁRCENA DE CAMPOS,PALENCIA,,PALENCIA,376744.86,4704538.22,53,PALENCIA,OSORNO LA MAYOR,14009.00213402783
CALAHORRA DE BOEDO,PALENCIA,,PALENCIA,386250.0,4714593.03,83,PALENCIA,OSORNO LA MAYOR,18500.39825260286
LANTADILLA,PALENCIA,,PALENCIA,394977.85,4688398.12,273,PALENCIA,OSORNO LA MAYOR,10459.178371559476
MAGAZ DE PISUERGA,PALENCIA,,PALENCIA,381799.03,4648812.34,1031,VALLADOLID,FUENSALDAÑA,41523.54966045298
MUDÁ,PALENCIA,,PALENCIA,386138.35,4747983.92,80,PALENCIA,OSORNO LA MAYOR,51842.78108863466
OLEA DE BOEDO,PALENCIA,,PALENCIA,381151.02,4718374.19,39,PALENCIA,OSORNO LA MAYOR,23227.643660546357
ALCAÑICES,ZAMORA,,ZAMORA,221282.74,4621712.21,1061,ZAMORA,FONFRÍA,18798.01625323541
ARQUILLINOS,ZAMORA,,ZAMORA,278890.47,4620993.44,113,ZAMORA,FONFRÍA,41005.82454901386
CALZADILLA DE TERA,ZAMORA,,ZAMORA,244600.81,4652015.27,287,ZAMORA,FONFRÍA,38411.61452194613
CASTRILLO DE LA GUAREÑA,ZAMORA,,ZAMORA,305090.68,4566943.4,118,VALLADOLID,FUENSALDAÑA,70669.86134024843
COOMONTE,ZAMORA,,ZAMORA,267440.18,4666443.26,179,ZAMORA,FONFRÍA,59829.30545763005
CORESES,ZAMORA,,ZAMORA,281340.48,4602973.34,1037,ZAMORA,FONFRÍA,44291.0278809467
FARAMONTANOS DE TÁBARA,ZAMORA,,ZAMORA,260140.07,4635463.32,340,ZAMORA,FONFRÍA,30433.41249199181
FERRERAS DE ABAJO,ZAMORA,,ZAMORA,244522.83,4642897.28,451,ZAMORA,FONFRÍA,29430.4146386239
FRESNO DE LA RIBERA,ZAMORA,,ZAMORA,285940.53,4600693.33,342,ZAMORA,FONFRÍA,49327.45670692739
FUENTES DE ROPEL,ZAMORA,,ZAMORA,289090.65,4653293.24,361,ZAMORA,FONFRÍA,64023.19004801728
GALLEGOS DEL RÍO,ZAMORA,,ZAMORA,236008.8,4625246.27,467,ZAMORA,FONFRÍA,11418.170527877704
GRANUCILLO,ZAMORA,,ZAMORA,257670.02,4659533.27,104,ZAMORA,FONFRÍA,49327.54223641879
LA HINIESTA,ZAMORA,,ZAMORA,266590.3,4603873.33,307,ZAMORA,FONFRÍA,29921.959920073652
LOSACIO,ZAMORA,,ZAMORA,247101.91,4622156.31,89,ZAMORA,FONFRÍA,11810.756042904168
MOLACILLOS,ZAMORA,,ZAMORA,278250.43,4606863.36,233,ZAMORA,FONFRÍA,40433.75018564185
MORALEJA DEL VINO,ZAMORA,,ZAMORA,278140.49,4593493.33,1806,ZAMORA,FONFRÍA,44702.56090473775
MORALINA,ZAMORA,,ZAMORA,238195.0,4597924.22,219,ZAMORA,FONFRÍA,16174.35862905238
QUINTANILLA DE URZ,ZAMORA,,ZAMORA,264090.14,4657443.26,97,ZAMORA,FONFRÍA,50352.87874430221
RABANALES,ZAMORA,,ZAMORA,227466.76,4626405.24,488,ZAMORA,FONFRÍA,16509.306255879153
REQUEJO,ZAMORA,,ZAMORA,190186.24,4660049.29,111,ZAMORA,FONFRÍA,66655.02501871351
ROSINOS DE LA REQUEJADA,ZAMORA,,ZAMORA,207540.45,4665750.4,305,ZAMORA,FONFRÍA,60205.62037108961
SANTA CLARA DE AVEDILLO,ZAMORA,,ZAMORA,275930.56,4579803.32,159,ZAMORA,FONFRÍA,50787.643189397604
SANTA EUFEMIA DEL BARCO,ZAMORA,,ZAMORA,258650.1,4618143.33,169,ZAMORA,FONFRÍA,20583.032418050145
SANTA MARÍA DE VALVERDE,ZAMORA,,ZAMORA,256630.0,4646743.29,51,ZAMORA,FONFRÍA,37358.47392387057
SANTIBÁÑEZ DE TERA,ZAMORA,,ZAMORA,257730.02,4652333.28,358,ZAMORA,FONFRÍA,42814.27312271034
TORO,ZAMORA,,ZAMORA,300190.58,4599243.26,8369,VALLADOLID,FUENSALDAÑA,56422.10789160219
VILLAFÁFILA,ZAMORA,,ZAMORA,282940.58,4636293.36,440,ZAMORA,FONFRÍA,49703.572589587835
VILLAGERIZ,ZAMORA,,ZAMORA,255739.98,4667143.29,64,ZAMORA,FONFRÍA,55787.80312824057
VILLALAZÁN,ZAMORA,,ZAMORA,283890.51,4596853.32,248,ZAMORA,FONFRÍA,48584.41384401055
VILLALCAMPO,ZAMORA,,ZAMORA,245799.08,4601305.25,379,ZAMORA,FONFRÍA,14742.52563397786
VILLANUEVA DE AZOAGUE,ZAMORA,,ZAMORA,279190.49,4650643.25,381,ZAMORA,FONFRÍA,54716.84957960406
VILLANUEVA DE CAMPEÁN,ZAMORA,,ZAMORA,268290.47,4581853.33,117,ZAMORA,FONFRÍA,43919.642052013354
VILLAVEZA DEL AGUA,ZAMORA,,ZAMORA,277840.47,4644243.29,163,ZAMORA,FONFRÍA,49587.97325776699
NAVALMANZANO,SEGOVIA,,SEGOVIA,394687.03,4563355.06,1044,SEGOVIA,TURÉGANO,21902.038631061114
NAVARES DE AYUSO,SEGOVIA,,SEGOVIA,440903.63,4580378.04,53,SEGOVIA,TURÉGANO,34794.994133864966
NAVARES DE LAS CUEVAS,SEGOVIA,,SEGOVIA,437224.61,4584986.11,25,SEGOVIA,TURÉGANO,35748.4174445361
OLOMBRADA,SEGOVIA,,SEGOVIA,402954.13,4585504.34,503,SEGOVIA,TURÉGANO,31530.91717190744
OREJANA,SEGOVIA,,SEGOVIA,434525.19,4557331.84,62,SEGOVIA,TURÉGANO,19023.81144171953
ORTIGOSA DEL MONTE,SEGOVIA,,SEGOVIA,400863.89,4522062.82,587,SEGOVIA,TURÉGANO,37501.827905584614
PAJAREJOS,SEGOVIA,,SEGOVIA,450640.83,4582257.7,24,SEGOVIA,TURÉGANO,43507.412711450736
PINARNEGRILLO,SEGOVIA,,SEGOVIA,398783.07,4560598.99,96,SEGOVIA,TURÉGANO,17208.005931716838
RAPARIEGOS,SEGOVIA,,SEGOVIA,361078.03,4550560.16,194,SEGOVIA,TURÉGANO,54770.31108942598
RIAGUAS DE SAN BARTOLOMÉ,SEGOVIA,,SEGOVIA,459066.09,4586239.34,27,SEGOVIA,TURÉGANO,52688.25080945549
RIAZA,SEGOVIA,,SEGOVIA,460032.74,4569921.5,2144,SEGOVIA,TURÉGANO,46471.771735661154
RIOFRÍO DE RIAZA,SEGOVIA,,SEGOVIA,462340.68,4566380.43,27,SEGOVIA,TURÉGANO,47838.432250943275
RODA DE ERESMA,SEGOVIA,,SEGOVIA,400702.01,4542519.83,253,SEGOVIA,TURÉGANO,20426.773172637924
SAMBOAL,SEGOVIA,,SEGOVIA,381109.85,4568512.16,461,SEGOVIA,TURÉGANO,36415.304578247116
SAN PEDRO DE GAÍLLOS,SEGOVIA,,SEGOVIA,432107.22,4564277.97,311,SEGOVIA,TURÉGANO,18288.394817930115
SANGARCÍA,SEGOVIA,,SEGOVIA,380952.87,4533879.94,279,SEGOVIA,TURÉGANO,41353.14737599167
SANTIUSTE DE PEDRAZA,SEGOVIA,,SEGOVIA,425598.09,4549153.73,85,SEGOVIA,TURÉGANO,12524.101165752154
SANTIUSTE DE SAN JUAN BAUTISTA,SEGOVIA,,SEGOVIA,368099.99,4557396.16,535,SEGOVIA,TURÉGANO,47423.057885789094
SANTO DOMINGO DE PIRÓN,SEGOVIA,,SEGOVIA,416816.06,4543753.72,51,SEGOVIA,TURÉGANO,12895.799494913394
SANTO TOMÉ DEL PUERTO,SEGOVIA,,SEGOVIA,451580.31,4560495.72,234,SEGOVIA,TURÉGANO,36275.76115783782
TORRECABALLEROS,SEGOVIA,,SEGOVIA,413814.02,4538491.72,1496,SEGOVIA,TURÉGANO,18171.99731831953
TORREIGLESIAS,SEGOVIA,,SEGOVIA,413382.09,4550627.77,256,SEGOVIA,TURÉGANO,6326.8164762071465
TURÉGANO,SEGOVIA,,SEGOVIA,415516.09,4556583.83,1017,SEGOVIA,TURÉGANO,0.0
URUEÑAS,SEGOVIA,,SEGOVIA,435321.5,4578731.15,98,SEGOVIA,TURÉGANO,29711.244478320194
VALDEVACAS DE MONTEJO,SEGOVIA,,SEGOVIA,446947.82,4596912.53,29,SEGOVIA,TURÉGANO,51130.790082717416
VALDEVACAS Y GUIJAR,SEGOVIA,,SEGOVIA,423547.09,4555319.81,80,SEGOVIA,TURÉGANO,8129.865162498159
VALLERUELA DE PEDRAZA,SEGOVIA,,SEGOVIA,432342.18,4558987.87,65,SEGOVIA,TURÉGANO,16996.961875867673
VALTIENDAS,SEGOVIA,,SEGOVIA,423430.33,4592280.35,77,SEGOVIA,TURÉGANO,36563.32499770731
VENTOSILLA Y TEJADILLA,SEGOVIA,,SEGOVIA,441759.26,4559135.82,17,SEGOVIA,TURÉGANO,26366.96085272249
VILLAVERDE DE MONTEJO,SEGOVIA,,SEGOVIA,445433.79,4596908.58,21,SEGOVIA,TURÉGANO,50211.09674018779
VILLEGUILLO,SEGOVIA,,SEGOVIA,367763.93,4567977.16,120,SEGOVIA,TURÉGANO,49092.53255999842
YANGUAS DE ERESMA,SEGOVIA,,SEGOVIA,395974.04,4547458.92,117,SEGOVIA,TURÉGANO,21567.468574466606
ZARZUELA DEL MONTE,SEGOVIA,,SEGOVIA,387160.82,4518315.88,498,SEGOVIA,TURÉGANO,47628.32491254983
ÁGREDA,SORIA,,SORIA,589674.7,4634260.22,3094,SORIA,TARDELCUENDE,66843.44432962488
ALCUBILLA DE AVELLANEDA,SORIA,,SORIA,474708.1,4619396.44,107,SORIA,TARDELCUENDE,56779.546855885485
ALDEALPOZO,SORIA,,SORIA,565929.69,4625827.39,18,SORIA,TARDELCUENDE,41903.029038937835
ALMAJANO,SORIA,,SORIA,554886.7,4633332.51,182,SORIA,TARDELCUENDE,38023.547744469644
ALMALUEZ,SORIA,,SORIA,561202.32,4571177.36,124,SORIA,TARDELCUENDE,46225.59356386144
ALPANSEQUE,SORIA,,SORIA,527579.37,4568115.63,51,SORIA,TARDELCUENDE,36865.20332827341
ARCOS DE JALÓN,SORIA,,SORIA,560985.24,4562704.37,1545,SORIA,TARDELCUENDE,52600.48838527672
ARÉVALO DE LA SIERRA,SORIA,,SORIA,549687.84,4643978.61,70,SORIA,TARDELCUENDE,43911.58421435501
BARCA,SORIA,,SORIA,531607.42,4589453.68,107,SORIA,TARDELCUENDE,15599.14527475539
BERATÓN,SORIA,,SORIA,598867.62,4619109.2,41,SORIA,TARDELCUENDE,70692.850741877
BERLANGA DE DUERO,SORIA,,SORIA,511630.41,4590363.64,831,SORIA,TARDELCUENDE,23138.25284910297
BLIECOS,SORIA,,SORIA,560769.55,4597673.44,26,SORIA,TARDELCUENDE,31989.790718543423
CANDILICHERA,SORIA,,SORIA,558244.62,4617158.45,104,SORIA,TARDELCUENDE,31136.243135465083
CARACENA,SORIA,,SORIA,492467.61,4581332.59,14,SORIA,TARDELCUENDE,44003.72104161789
CASTILRUIZ,SORIA,,SORIA,578064.78,4636557.3,158,SORIA,TARDELCUENDE,57864.053921933846
