Municipio,Provincia,Comarca,cluster,CoordenadaX,CoordenadaY,Población,area_servicio,helipuerto_municipio,distancia_helipuerto
TAMARIZ DE CAMPOS,VALLADOLID,,VALLADOLID,332259.2,4648932.41,84,VALLADOLID,CIGUÑUELA,39693.053446613616
TORRELOBATÓN,VALLADOLID,,VALLADOLID,331341.05,4612829.38,386,VALLADOLID,CIGUÑUELA,14078.83773507248
TRASPINEDO,VALLADOLID,,VALLADOLID,376970.5,4604474.19,1240,VALLADOLID,CIGUÑUELA,32380.079854282187
URUEÑA,VALLADOLID,,VALLADOLID,316807.94,4621893.45,203,VALLADOLID,CIGUÑUELA,30391.858244024963
VALLADOLID,VALLADOLID,,VALLADOLID,356499.5,4612610.28,300618,VALLADOLID,CIGUÑUELA,11205.303261313404
VELLIZA,VALLADOLID,,VALLADOLID,337722.09,4604815.29,121,VALLADOLID,CIGUÑUELA,10119.49625668179
VILLABARUZ DE CAMPOS,VALLADOLID,,VALLADOLID,334777.24,4652851.46,32,VALLADOLID,CIGUÑUELA,42719.98997970403
VILLAFUERTE,VALLADOLID,,VALLADOLID,389776.82,4620952.16,86,VALLADOLID,CIGUÑUELA,45426.083989413026
VILLANUEVA DE DUERO,VALLADOLID,,VALLADOLID,343862.15,4597980.21,1258,VALLADOLID,CIGUÑUELA,13563.303307830138
VILLASEXMIR,VALLADOLID,,VALLADOLID,327989.01,4611681.4,67,VALLADOLID,CIGUÑUELA,17365.64487925802
VILLAVELLID,VALLADOLID,,VALLADOLID,310362.84,4618325.45,53,VALLADOLID,CIGUÑUELA,35657.342119105066
ALCUBILLA DE NOGALES,ZAMORA,,ZAMORA,258490.03,4668093.3,108,LEÓN,VALDEVIMBRE,40890.13920571093
ARCOS DE LA POLVOROSA,ZAMORA,,ZAMORA,276290.44,4647093.27,216,ZAMORA,MANGANESES DE LA LAMPREANA,21363.677141870372
CERECINOS DE CAMPOS,ZAMORA,,ZAMORA,294040.81,4641568.32,234,ZAMORA,MANGANESES DE LA LAMPREANA,25004.481232061265
CUBO DE BENAVENTE,ZAMORA,,ZAMORA,238558.76,4668331.33,117,LEÓN,VALDEVIMBRE,55576.261803336514
FRIERA DE VALVERDE,ZAMORA,,ZAMORA,264265.16,4643893.29,127,ZAMORA,MANGANESES DE LA LAMPREANA,20862.671295097778
GRANJA DE MORERUELA,ZAMORA,,ZAMORA,272490.33,4632243.37,250,ZAMORA,MANGANESES DE LA LAMPREANA,6798.87799605196
GUARRATE,ZAMORA,,ZAMORA,295590.64,4573743.35,314,ZAMORA,MANGANESES DE LA LAMPREANA,56108.12526779124
MANZANAL DEL BARCO,ZAMORA,,ZAMORA,254590.07,4613443.31,128,ZAMORA,MANGANESES DE LA LAMPREANA,23548.679413343205
MILLES DE LA POLVOROSA,ZAMORA,,ZAMORA,273340.37,4644943.29,199,ZAMORA,MANGANESES DE LA LAMPREANA,19193.956236659385
MOLEZUELAS DE LA CARBALLEDA,ZAMORA,,ZAMORA,236432.73,4663768.31,46,ZAMORA,MANGANESES DE LA LAMPREANA,53869.45621301145
MOMBUEY,ZAMORA,,ZAMORA,224286.69,4657733.31,386,ZAMORA,MANGANESES DE LA LAMPREANA,59629.29075295098
MONTAMARTA,ZAMORA,,ZAMORA,266370.25,4614533.36,543,ZAMORA,MANGANESES DE LA LAMPREANA,13970.824657911073
MORALEJA DE SAYAGO,ZAMORA,,ZAMORA,248057.24,4563512.22,299,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,40170.03424255921
MORALES DE REY,ZAMORA,,ZAMORA,269540.25,4660943.24,517,ZAMORA,MANGANESES DE LA LAMPREANA,35517.910651508
OTERO DE BODAS,ZAMORA,,ZAMORA,238899.78,4647633.27,166,ZAMORA,MANGANESES DE LA LAMPREANA,41885.20846303233
PALACIOS DEL PAN,ZAMORA,,ZAMORA,260140.17,4609568.32,240,ZAMORA,MANGANESES DE LA LAMPREANA,21760.283214069048
PIEDRAHÍTA DE CASTRO,ZAMORA,,ZAMORA,272890.35,4617843.41,106,ZAMORA,MANGANESES DE LA LAMPREANA,8140.340287825818
POZUELO DE TÁBARA,ZAMORA,,ZAMORA,259310.07,4629993.33,145,ZAMORA,MANGANESES DE LA LAMPREANA,15895.220643602264
SAN MARTÍN DE VALDERADUEY,ZAMORA,,ZAMORA,294690.79,4632043.39,45,ZAMORA,MANGANESES DE LA LAMPREANA,21001.9234871569
SAN MIGUEL DEL VALLE,ZAMORA,,ZAMORA,293290.7,4656043.23,119,ZAMORA,MANGANESES DE LA LAMPREANA,35537.102767790704
SAN PEDRO DE LA NAVE-ALMENDRA,ZAMORA,,ZAMORA,256490.13,4608543.3,322,ZAMORA,MANGANESES DE LA LAMPREANA,25039.932769073323
SANTA CRISTINA DE LA POLVOROSA,ZAMORA,,ZAMORA,275190.41,4653443.24,1027,ZAMORA,MANGANESES DE LA LAMPREANA,27655.300053141786
SANTIBÁÑEZ DE VIDRIALES,ZAMORA,,ZAMORA,250729.9,4662843.27,844,ZAMORA,MANGANESES DE LA LAMPREANA,44095.39270785165
TAPIOLES,ZAMORA,,ZAMORA,292840.78,4636943.36,124,ZAMORA,MANGANESES DE LA LAMPREANA,21344.216573924765
TORREGAMONES,ZAMORA,,ZAMORA,234478.95,4597831.2,226,ZAMORA,MANGANESES DE LA LAMPREANA,48936.96405538147
VALDESCORRIEL,ZAMORA,,ZAMORA,292165.69,4655318.23,131,ZAMORA,MANGANESES DE LA LAMPREANA,34334.401642120065
VALLESA DE LA GUAREÑA,ZAMORA,,ZAMORA,304690.67,4556393.48,68,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,62265.64181491529
VILLALONSO,ZAMORA,,ZAMORA,308515.7,4607493.34,79,VALLADOLID,CIGUÑUELA,37050.64821720667
VILLALUBE,ZAMORA,,ZAMORA,287930.55,4609593.37,147,ZAMORA,MANGANESES DE LA LAMPREANA,20953.988852416634
VIÑAS,ZAMORA,,ZAMORA,211730.74,4630543.2,160,ZAMORA,MANGANESES DE LA LAMPREANA,63088.703966451896
SANTA MARÍA DEL CUBILLO,ÁVILA,,ÁVILA,375653.72,4511183.93,322,ÁVILA,MUÑOGALINDO,39355.74841741021
SANTIAGO DEL COLLADO,ÁVILA,,ÁVILA,300111.68,4478546.93,162,ÁVILA,MUÑOGALINDO,42960.600282278596
SANTO DOMINGO DE LAS POSADAS,ÁVILA,,ÁVILA,362268.75,4519215.99,69,ÁVILA,MUÑOGALINDO,32409.75529609881
SANTO TOMÉ DE ZABARCOS,ÁVILA,,ÁVILA,338821.59,4516955.14,71,ÁVILA,MUÑOGALINDO,20436.36906064484
SOLANA DE RIOALMAR,ÁVILA,,ÁVILA,330273.53,4511608.12,138,ÁVILA,MUÑOGALINDO,17495.146143090646
TOLBAÑOS,ÁVILA,,ÁVILA,366518.69,4512404.97,86,ÁVILA,MUÑOGALINDO,31660.04032506889
TORMELLAS,ÁVILA,,ÁVILA,286723.7,4464625.18,35,ÁVILA,MUÑOGALINDO,61350.81254874482
AGUILAR DE BUREBA,BURGOS,,BURGOS,473045.87,4715353.58,50,BURGOS,REVILLARRUZ,47952.880214915036
AMEYUGO,BURGOS,,BURGOS,494993.09,4722642.37,108,BURGOS,REVILLARRUZ,67790.52914446453
ARANDA DE DUERO,BURGOS,,BURGOS,442625.69,4613539.34,33757,SEGOVIA,AGUILAFUENTE,60600.57265068182
ARIJA,BURGOS,,BURGOS,422967.71,4760568.5,115,BURGOS,REVILLARRUZ,87969.5940412616
BARRIOS DE COLINA,BURGOS,,BURGOS,461992.59,4693842.53,55,BURGOS,REVILLARRUZ,24129.53785501295
BASCONCILLOS DEL TOZO,BURGOS,,BURGOS,418895.29,4728156.14,294,BURGOS,REVILLARRUZ,59093.92118818269
BRIVIESCA,BURGOS,,BURGOS,473406.79,4710782.56,6560,BURGOS,REVILLARRUZ,44467.7186272374
COVARRUBIAS,BURGOS,,BURGOS,457067.24,4656292.44,505,BURGOS,REVILLARRUZ,22289.43107339644
ESPINOSA DE LOS MONTEROS,BURGOS,,BURGOS,454993.55,4769442.7,1648,BURGOS,REVILLARRUZ,94171.62108346866
FUENTEBUREBA,BURGOS,,BURGOS,480774.98,4720176.53,56,BURGOS,REVILLARRUZ,56406.53634545738
FUENTELISENDO,BURGOS,,BURGOS,424939.33,4608379.1,99,SEGOVIA,AGUILAFUENTE,47332.330281372684
GRISALEÑA,BURGOS,,BURGOS,478309.89,4715489.53,53,BURGOS,REVILLARRUZ,51203.11367878428
HONTANGAS,BURGOS,,BURGOS,433644.5,4603757.9,99,SEGOVIA,AGUILAFUENTE,47424.70533981326
HONTORIA DE VALDEARADOS,BURGOS,,BURGOS,456741.95,4621391.76,164,BURGOS,REVILLARRUZ,55335.39998073606
HONTORIA DEL PINAR,BURGOS,,BURGOS,486342.12,4632916.61,610,BURGOS,REVILLARRUZ,58735.334090581164
HOYALES DE ROA,BURGOS,,BURGOS,428215.38,4612313.89,212,SEGOVIA,AGUILAFUENTE,52244.06258062583
HUERTA DE REY,BURGOS,,BURGOS,471092.14,4632141.66,881,BURGOS,REVILLARRUZ,50216.367701355135
IBEAS DE JUARROS,BURGOS,,BURGOS,455792.49,4686592.57,1445,BURGOS,REVILLARRUZ,14591.102427250038
LA HORRA,BURGOS,,BURGOS,427366.45,4621392.74,303,BURGOS,REVILLARRUZ,57438.17752833037
MERINDAD DE CUESTA-URRIA,BURGOS,,BURGOS,465793.31,4743342.67,270,BURGOS,REVILLARRUZ,70460.2515888303
MERINDAD DE RÍO UBIERNA,BURGOS,,BURGOS,444002.46,4698531.67,1411,BURGOS,REVILLARRUZ,22934.387004622295
MONCALVILLO,BURGOS,,BURGOS,483467.14,4644691.96,76,BURGOS,REVILLARRUZ,48558.44214020579
NAVA DE ROA,BURGOS,,BURGOS,419711.32,4607218.31,199,SEGOVIA,AGUILAFUENTE,44473.87482276248
OQUILLAS,BURGOS,,BURGOS,441371.87,4631232.39,49,BURGOS,REVILLARRUZ,44710.19914860307
PARDILLA,BURGOS,,BURGOS,440741.68,4600342.69,102,SEGOVIA,AGUILAFUENTE,49244.506333462356
PEÑARANDA DE DUERO,BURGOS,,BURGOS,460125.99,4615306.68,465,BURGOS,REVILLARRUZ,61995.28227563818
PINILLA DE LOS BARRUECOS,BURGOS,,BURGOS,474751.18,4640738.89,98,BURGOS,REVILLARRUZ,45200.64730552689
PRÁDANOS DE BUREBA,BURGOS,,BURGOS,471430.74,4705709.53,56,BURGOS,REVILLARRUZ,39281.61280519173
PUENTEDURA,BURGOS,,BURGOS,451817.21,4654592.51,122,BURGOS,REVILLARRUZ,21863.034305661175
QUINTANAR DE LA SIERRA,BURGOS,,BURGOS,496563.86,4647554.05,1513,SORIA,LOS RÁBANOS,55281.63904644656
REDECILLA DEL CAMPO,BURGOS,,BURGOS,490642.75,4701542.22,67,BURGOS,REVILLARRUZ,51506.675357731794
ROJAS,BURGOS,,BURGOS,463692.79,4714004.62,60,BURGOS,REVILLARRUZ,42161.34967358129
VALLE DE SEDANO,BURGOS,,BURGOS,438592.54,4729642.87,409,BURGOS,REVILLARRUZ,54468.96082240777
VALLE DE TOBALINA,BURGOS,,BURGOS,477793.32,4737742.63,863,BURGOS,REVILLARRUZ,69678.88187955489
VALLE DE VALDELAGUNA,BURGOS,,BURGOS,487842.27,4662592.29,191,BURGOS,REVILLARRUZ,43757.03637327035
VALLE DE VALDELUCIO,BURGOS,,BURGOS,408242.15,4730093.31,330,PALENCIA,CARRIÓN DE LOS CONDES,57737.70875097573
VALLE DE ZAMANZAS,BURGOS,,BURGOS,438225.65,4744363.09,45,BURGOS,REVILLARRUZ,69119.51328658538
VALMALA,BURGOS,,BURGOS,478992.61,4683692.31,26,BURGOS,REVILLARRUZ,33858.85680631419
VILEÑA,BURGOS,,BURGOS,473579.93,4718845.6,27,BURGOS,REVILLARRUZ,51163.863538340716
VILLADIEGO,BURGOS,,BURGOS,417042.28,4707542.89,1455,BURGOS,REVILLARRUZ,43108.467938893
VILLAESCUSA DE ROA,BURGOS,,BURGOS,415381.38,4619993.05,90,SEGOVIA,AGUILAFUENTE,55995.5738633149
VILLAHOZ,BURGOS,,BURGOS,424392.35,4658743.12,287,BURGOS,REVILLARRUZ,27535.021230730952
VILLALBA DE DUERO,BURGOS,,BURGOS,438089.61,4614814.51,706,SEGOVIA,AGUILAFUENTE,59112.89619389711
VILLAMAYOR DE TREVIÑO,BURGOS,,BURGOS,407942.13,4701442.85,56,PALENCIA,CARRIÓN DE LOS CONDES,42039.45350447005
VILLANUEVA DE CARAZO,BURGOS,,BURGOS,473117.22,4648017.11,27,BURGOS,REVILLARRUZ,38681.81693457779
VILLANUEVA DE TEBA,BURGOS,,BURGOS,486543.04,4721942.47,42,BURGOS,REVILLARRUZ,61443.479430749656
VILLARCAYO DE MERINDAD DE CASTILLA LA VIEJA,BURGOS,,BURGOS,453293.18,4754142.79,4047,BURGOS,REVILLARRUZ,78779.87599463822
VILLAYERNO MORQUILLAS,BURGOS,,BURGOS,447408.46,4693940.66,205,BURGOS,REVILLARRUZ,18295.361224597305
VILLAZOPEQUE,BURGOS,,BURGOS,415992.23,4672393.13,52,BURGOS,REVILLARRUZ,30280.40921445587
VILLEGAS,BURGOS,,BURGOS,416392.23,4702292.91,79,BURGOS,REVILLARRUZ,39870.62969221956
ZARZOSA DE RÍO PISUERGA,BURGOS,,BURGOS,395867.01,4710092.81,31,PALENCIA,CARRIÓN DE LOS CONDES,35171.64587266424
ZAZUAR,BURGOS,,BURGOS,453793.89,4616130.86,209,BURGOS,REVILLARRUZ,60057.69568189561
ARDÓN,LEÓN,,LEÓN,289590.48,4701343.63,550,LEÓN,VALDEVIMBRE,5407.915310228068
BALBOA,LEÓN,COMARCA DE EL BIERZO,BIERZO,178878.45,4735647.75,263,BIERZO,CABAÑAS RARAS,25229.392369492398
BEMBIBRE,LEÓN,COMARCA DE EL BIERZO,BIERZO,219763.73,4723730.99,8158,BIERZO,CABAÑAS RARAS,18049.29987934712
BENAVIDES,LEÓN,,LEÓN,262010.29,4709563.84,2342,LEÓN,VALDEVIMBRE,24505.763062349113
BERCIANOS DEL REAL CAMINO,LEÓN,,LEÓN,323290.82,4694993.66,186,LEÓN,VALDEVIMBRE,39133.64827298499
CABAÑAS RARAS,LEÓN,COMARCA DE EL BIERZO,BIERZO,201760.58,4725020.88,1302,BIERZO,CABAÑAS RARAS,0.0
CABREROS DEL RÍO,LEÓN,,LEÓN,290570.43,4697593.58,408,LEÓN,VALDEVIMBRE,6479.742896257548
CAMPONARAYA,LEÓN,COMARCA DE EL BIERZO,BIERZO,198708.53,4720752.83,4104,BIERZO,CABAÑAS RARAS,5247.023918851365
CEA,LEÓN,,LEÓN,334491.06,4703193.68,378,PALENCIA,CARRIÓN DE LOS CONDES,36293.323131431556
CEBRONES DEL RÍO,LEÓN,,LEÓN,266970.16,4682273.42,435,LEÓN,VALDEVIMBRE,24671.31333984689
CHOZAS DE ABAJO,LEÓN,,LEÓN,279220.52,4709533.76,2678,LEÓN,VALDEVIMBRE,11138.932427647325
CIMANES DEL TEJAR,LEÓN,,LEÓN,269850.49,4722214.0,738,LEÓN,VALDEVIMBRE,26833.44675117222
CUADROS,LEÓN,,LEÓN,283890.77,4732094.13,2090,LEÓN,VALDEVIMBRE,32405.17203126201
CUBILLAS DE LOS OTEROS,LEÓN,,LEÓN,293540.41,4694093.52,137,LEÓN,VALDEVIMBRE,10685.07164273623
CUBILLAS DE RUEDA,LEÓN,,LEÓN,321841.24,4724843.98,385,LEÓN,VALDEVIMBRE,45070.62454399447
FABERO,LEÓN,COMARCA DE EL BIERZO,BIERZO,203130.67,4740892.95,4061,BIERZO,CABAÑAS RARAS,15931.093895053456
FOLGOSO DE LA RIBERA,LEÓN,COMARCA DE EL BIERZO,BIERZO,227865.81,4726525.06,982,BIERZO,CABAÑAS RARAS,26148.529419936785
GORDONCILLO,LEÓN,,LEÓN,301490.66,4667613.28,308,LEÓN,VALDEVIMBRE,36329.8576596233
GRADEFES,LEÓN,,LEÓN,317441.11,4721443.93,925,LEÓN,VALDEVIMBRE,39523.674747655765
GRAJAL DE CAMPOS,LEÓN,,LEÓN,333490.91,4687343.62,209,PALENCIA,CARRIÓN DE LOS CONDES,34373.96345246212
HOSPITAL DE ÓRBIGO,LEÓN,,LEÓN,263010.26,4705273.78,956,LEÓN,VALDEVIMBRE,22144.75946707259
JOARILLA DE LAS MATAS,LEÓN,,LEÓN,320390.75,4684043.55,245,LEÓN,VALDEVIMBRE,39209.05761564934
LA BAÑEZA,LEÓN,,LEÓN,261010.11,4686773.5,10023,LEÓN,VALDEVIMBRE,26756.48325391069
LA POLA DE GORDÓN,LEÓN,,LEÓN,281890.92,4748144.52,2842,LEÓN,VALDEVIMBRE,48517.93186080839
LAS OMAÑAS,LEÓN,,LEÓN,264890.44,4729544.14,259,LEÓN,VALDEVIMBRE,35682.7080428388
LOS BARRIOS DE LUNA,LEÓN,,LEÓN,266140.6,4747621.48,294,LEÓN,VALDEVIMBRE,51302.666034120804
LUCILLO,LEÓN,,LEÓN,228167.76,4700530.76,356,BIERZO,CABAÑAS RARAS,36015.345801016636
LUYEGO,LEÓN,,LEÓN,233549.82,4696669.7,554,BIERZO,CABAÑAS RARAS,42595.131026562
MANSILLA DE LAS MULAS,LEÓN,,LEÓN,301440.63,4707973.72,1663,LEÓN,VALDEVIMBRE,18909.4382795998
MANSILLA MAYOR,LEÓN,,LEÓN,299210.64,4709113.73,324,LEÓN,VALDEVIMBRE,17518.4923967848
VAL DE SAN LORENZO,LEÓN,,LEÓN,243073.96,4700898.76,492,LEÓN,VALDEVIMBRE,41384.021103325606
VALDEFRESNO,LEÓN,,LEÓN,295500.75,4718713.88,2335,LEÓN,VALDEVIMBRE,22002.29462965151
VALDEPIÉLAGO,LEÓN,,LEÓN,304091.18,4749094.37,308,LEÓN,VALDEVIMBRE,53165.64751909827
VALDEVIMBRE,LEÓN,,LEÓN,284440.43,4699693.62,894,LEÓN,VALDEVIMBRE,0.0
VALENCIA DE DON JUAN,LEÓN,,LEÓN,292240.36,4685473.4,5094,LEÓN,VALDEVIMBRE,16218.926131322396
VALLECILLO,LEÓN,,LEÓN,317940.71,4691643.6,101,LEÓN,VALDEVIMBRE,34453.9051789316
VALVERDE DE LA VIRGEN,LEÓN,,LEÓN,279790.6,4716463.85,7806,LEÓN,VALDEVIMBRE,17402.91737846801
VEGAS DEL CONDADO,LEÓN,,LEÓN,306250.98,4728523.96,1154,LEÓN,VALDEVIMBRE,36150.91417679629
VILLABLINO,LEÓN,,LEÓN,229362.04,4759473.35,7709,BIERZO,CABAÑAS RARAS,44145.36536526211
VILLAGATÓN,LEÓN,,LEÓN,240751.0,4725108.07,636,BIERZO,CABAÑAS RARAS,38990.517486595396
VILLAMANÍN,LEÓN,,LEÓN,283291.04,4757244.69,876,LEÓN,VALDEVIMBRE,57562.54646484148
VILLAMAÑÁN,LEÓN,,LEÓN,286940.32,4688743.45,1076,LEÓN,VALDEVIMBRE,11231.904248211807
VILLAMARTÍN DE DON SANCHO,LEÓN,,LEÓN,330841.27,4715193.9,144,PALENCIA,CARRIÓN DE LOS CONDES,45409.79017987246
VILLAMOL,LEÓN,,LEÓN,331440.97,4699393.67,136,PALENCIA,CARRIÓN DE LOS CONDES,37886.07172107595
VILLAORNATE Y CASTRO,LEÓN,,LEÓN,289440.39,4673443.26,337,LEÓN,VALDEVIMBRE,26722.294065652706
VILLAQUILAMBRE,LEÓN,,LEÓN,290240.78,4724713.98,18647,LEÓN,VALDEVIMBRE,25683.895239081576
VILLAREJO DE ÓRBIGO,LEÓN,,LEÓN,261190.21,4703293.75,2873,LEÓN,VALDEVIMBRE,23527.296191132955
CAPILLAS,PALENCIA,,PALENCIA,343445.35,4653019.5,72,VALLADOLID,CIGUÑUELA,41601.972402857486
CONGOSTO DE VALDAVIA,PALENCIA,,PALENCIA,366128.95,4730418.64,140,PALENCIA,CARRIÓN DE LOS CONDES,41598.94149538431
ESPINOSA DE VILLAGONZALO,PALENCIA,,PALENCIA,387336.86,4704132.88,154,PALENCIA,CARRIÓN DE LOS CONDES,24776.607499141355
FUENTES DE NAVA,PALENCIA,,PALENCIA,352620.46,4660556.59,567,PALENCIA,CARRIÓN DE LOS CONDES,32127.175526911564
GUARDO,PALENCIA,,PALENCIA,349386.79,4739021.99,5548,PALENCIA,CARRIÓN DE LOS CONDES,53450.761390503736
GUAZA DE CAMPOS,PALENCIA,,PALENCIA,342298.23,4666608.6,55,PALENCIA,CARRIÓN DE LOS CONDES,33865.00071191496
HONTORIA DE CERRATO,PALENCIA,,PALENCIA,380321.1,4640924.28,106,VALLADOLID,CIGUÑUELA,45725.45270137874
LA SERNA,PALENCIA,,PALENCIA,363038.65,4697218.59,93,PALENCIA,CARRIÓN DE LOS CONDES,9640.012802942969
LA VID DE OJEDA,PALENCIA,,PALENCIA,386492.1,4723893.22,90,PALENCIA,CARRIÓN DE LOS CONDES,39697.860002752146
PÁRAMO DE BOEDO,PALENCIA,,PALENCIA,385372.0,4715062.05,104,PALENCIA,CARRIÓN DE LOS CONDES,31535.6371462923
PAREDES DE NAVA,PALENCIA,,PALENCIA,360027.53,4668132.62,1911,PALENCIA,CARRIÓN DE LOS CONDES,22142.788585405822
PEDRAZA DE CAMPOS,PALENCIA,,PALENCIA,356135.65,4649402.5,72,VALLADOLID,CIGUÑUELA,39443.56210526775
PEDROSA DE LA VEGA,PALENCIA,,PALENCIA,356441.57,4704543.63,280,PALENCIA,CARRIÓN DE LOS CONDES,19387.64657897677
PINO DEL RÍO,PALENCIA,,PALENCIA,351941.67,4722893.75,163,PALENCIA,CARRIÓN DE LOS CONDES,37565.381939446976
PIÑA DE CAMPOS,PALENCIA,,PALENCIA,381523.75,4674483.49,193,PALENCIA,CARRIÓN DE LOS CONDES,19849.464863186644
POBLACIÓN DE ARROYO,PALENCIA,,PALENCIA,345557.14,4688876.66,42,PALENCIA,CARRIÓN DE LOS CONDES,22274.52096342591
POZA DE LA VEGA,PALENCIA,,PALENCIA,352547.6,4715551.7,166,PALENCIA,CARRIÓN DE LOS CONDES,30762.631041283403
PRÁDANOS DE OJEDA,PALENCIA,,PALENCIA,389593.14,4726438.24,181,PALENCIA,CARRIÓN DE LOS CONDES,43429.200422786365
RENEDO DE LA VEGA,PALENCIA,,PALENCIA,360013.63,4701577.6,192,PALENCIA,CARRIÓN DE LOS CONDES,14933.090221451193
SALDAÑA,PALENCIA,,PALENCIA,357478.65,4709201.62,2869,PALENCIA,CARRIÓN DE LOS CONDES,22829.530429766208
SAN CRISTÓBAL DE BOEDO,PALENCIA,,PALENCIA,388986.97,4710872.91,20,PALENCIA,CARRIÓN DE LOS CONDES,30534.49362646976
SANTA CECILIA DEL ALCOR,PALENCIA,,PALENCIA,362395.86,4643625.43,92,VALLADOLID,CIGUÑUELA,36400.294963322645
TORREMORMOJÓN,PALENCIA,,PALENCIA,352715.57,4647026.47,45,VALLADOLID,CIGUÑUELA,36319.208769809324
VALDERRÁBANO,PALENCIA,,PALENCIA,364291.86,4718270.54,47,PALENCIA,CARRIÓN DE LOS CONDES,29628.195905328535
VALDE-UCIEZA,PALENCIA,,PALENCIA,370354.75,4695220.46,76,PALENCIA,CARRIÓN DE LOS CONDES,6847.67963765863
VALLE DE CERRATO,PALENCIA,,PALENCIA,386870.04,4637285.2,83,VALLADOLID,CIGUÑUELA,48892.911886882095
VILLACONANCIO,PALENCIA,,PALENCIA,398446.95,4636260.15,50,VALLADOLID,CIGUÑUELA,58599.68326824496
VILLADA,PALENCIA,,PALENCIA,337662.01,4679291.64,834,PALENCIA,CARRIÓN DE LOS CONDES,31648.959171764232
VILLAELES DE VALDAVIA,PALENCIA,,PALENCIA,369954.91,4713762.41,48,PALENCIA,CARRIÓN DE LOS CONDES,24998.184427076452
VILLAHÁN,PALENCIA,,PALENCIA,406402.19,4656055.29,99,BURGOS,REVILLARRUZ,44282.446688588774
VILLAHERREROS,PALENCIA,,PALENCIA,379730.78,4694040.23,209,PALENCIA,CARRIÓN DE LOS CONDES,12980.002623490065
VILLALACO,PALENCIA,,PALENCIA,396013.97,4667772.44,61,PALENCIA,CARRIÓN DE LOS CONDES,35195.155125056095
VILLALCÓN,PALENCIA,,PALENCIA,346948.16,4683964.67,48,PALENCIA,CARRIÓN DE LOS CONDES,21448.337436552018
ADANERO,ÁVILA,,ÁVILA,365003.9,4533805.03,208,ÁVILA,MUÑOGALINDO,45381.4293664238
ALBORNOS,ÁVILA,,ÁVILA,340963.64,4522203.14,175,ÁVILA,MUÑOGALINDO,25747.293219295443
AREVALILLO,ÁVILA,,ÁVILA,299262.67,4495623.02,58,ÁVILA,MUÑOGALINDO,39878.88419856933
BARROMÁN,ÁVILA,,ÁVILA,337726.98,4547845.26,175,ÁVILA,MUÑOGALINDO,51343.352584644934
BERNUY-ZAPARDIEL,ÁVILA,,ÁVILA,336497.81,4537914.22,84,ÁVILA,MUÑOGALINDO,41476.7975449753
BERROCALEJO DE ARAGONA,ÁVILA,,ÁVILA,365481.62,4506621.98,56,ÁVILA,MUÑOGALINDO,28219.83980769569
CABIZUELA,ÁVILA,,ÁVILA,348278.76,4529350.12,88,ÁVILA,MUÑOGALINDO,34079.56431914
CANALES,ÁVILA,,ÁVILA,340113.88,4540938.23,35,ÁVILA,MUÑOGALINDO,44427.973722709095
CASAVIEJA,ÁVILA,,ÁVILA,349883.14,4460252.99,1394,ÁVILA,MUÑOGALINDO,37828.24746914522
CEBREROS,ÁVILA,,ÁVILA,375830.38,4479264.91,3239,ÁVILA,MUÑOGALINDO,40553.532283732064
COLLADO DE CONTRERAS,ÁVILA,,ÁVILA,337402.68,4528087.18,145,ÁVILA,MUÑOGALINDO,31613.363551845825
CONSTANZANA,ÁVILA,,ÁVILA,342237.77,4533612.18,99,ÁVILA,MUÑOGALINDO,37220.908344537616
EL ARENAL,ÁVILA,,ÁVILA,322551.34,4459282.98,978,ÁVILA,MUÑOGALINDO,40762.46786775273
EL LOSAR DEL BARCO,ÁVILA,,ÁVILA,284504.69,4474407.11,63,ÁVILA,MUÑOGALINDO,58933.10829951692
EL MIRÓN,ÁVILA,,ÁVILA,296285.68,4489550.04,98,ÁVILA,MUÑOGALINDO,43409.15924484142
FUENTES DE AÑO,ÁVILA,,ÁVILA,340412.91,4542440.22,88,ÁVILA,MUÑOGALINDO,45936.977590726034
GALLEGOS DE ALTAMIROS,ÁVILA,,ÁVILA,339616.52,4508254.13,60,ÁVILA,MUÑOGALINDO,11743.033094839458
GIL GARCÍA,ÁVILA,,ÁVILA,279344.71,4463981.17,47,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,65595.08429251242
GOTARRENDURA,ÁVILA,,ÁVILA,353354.72,4521023.05,167,ÁVILA,MUÑOGALINDO,28331.012471905844
GRANDES Y SAN MARTÍN,ÁVILA,,ÁVILA,334650.55,4513406.13,32,ÁVILA,MUÑOGALINDO,17469.457286710214
GUISANDO,ÁVILA,,ÁVILA,317906.39,4454590.04,474,ÁVILA,MUÑOGALINDO,46997.00221789583
GUTIERRE-MUÑOZ,ÁVILA,,ÁVILA,362329.94,4538126.07,64,ÁVILA,MUÑOGALINDO,47635.51476317345
HERREROS DE SUSO,ÁVILA,,ÁVILA,328043.56,4518836.14,140,ÁVILA,MUÑOGALINDO,24917.889166114775
LA ADRADA,ÁVILA,,ÁVILA,360840.16,4462492.93,2796,ÁVILA,MUÑOGALINDO,40363.17924438716
LA HIJA DE DIOS,ÁVILA,,ÁVILA,332927.42,4488884.06,75,ÁVILA,MUÑOGALINDO,9839.438480117054
LA HORCAJADA,ÁVILA,,ÁVILA,290798.68,4478995.1,457,ÁVILA,MUÑOGALINDO,51412.226816760405
